p_out,Metric,bayesian,bayesian_fixed_K,spectral,leiden,louvain
0.03684136148790473,homogeneity_score,0.5798004017665548,0.579800401766555,1.0,1.0,1.0000000000000002
0.03684136148790473,fowlkes_mallows_score,0.774441486094731,0.774441486094731,1.0,0.19451331733586202,0.20902388756970602
0.04605170185988091,adjusted_mutual_info_score,0.7337097087878178,0.7337097087878178,1.0,0.13358649483490032,0.1365465436462767
0.04605170185988091,adjusted_rand_score,0.5716725949351892,0.34263841301864484,1.0,0.05614571404069654,0.049067194409217446
0.04605170185988091,v_measure_score,0.7340172861308478,0.7340172861308478,1.0,0.3253288038116054,0.3241154151176995
0.04605170185988091,homogeneity_score,0.5798004017665548,0.579800401766555,1.0,1.0,1.0
0.04605170185988091,fowlkes_mallows_score,0.774441486094731,0.7722728136771654,1.0,0.20446842886011712,0.21263478131192523
0.055262042231857086,adjusted_mutual_info_score,0.7227025475243332,0.44190339224261527,1.0,0.13636396565731915,0.13381623592350403
0.055262042231857086,adjusted_rand_score,0.5363421501325369,0.5716725949351892,1.0,0.04827563475757809,0.051815588428681704
0.055262042231857086,v_measure_score,0.579005337789099,0.7340172861308478,1.0,0.32554696623637114,0.32544030307091865
0.055262042231857086,homogeneity_score,0.5798004017665548,0.5798004017665549,1.0,1.0,1.0000000000000002
0.055262042231857086,fowlkes_mallows_score,0.7733543951300249,0.774441486094731,1.0,0.19306929509016815,0.19577770575935619
0.06447238260383327,adjusted_mutual_info_score,0.7337097087878178,0.5603181117078332,1.0,0.13617818680207905,0.1364314307332668
0.06447238260383327,adjusted_rand_score,0.5702013104999563,0.5716725949351892,1.0,0.05038314376740718,0.058634734045624366
0.06447238260383327,v_measure_score,0.45079526733403946,0.7340172861308478,1.0,0.32568441240115775,0.3224114657028982
0.06447238260383327,homogeneity_score,0.5798004017665548,0.5752319905383696,1.0,1.0,1.0
0.06447238260383327,fowlkes_mallows_score,0.7647915370110606,0.6346208344752372,1.0,0.204055956105181,0.19324065609908925
0.07368272297580945,adjusted_mutual_info_score,0.5637181087333186,0.7337097087878178,1.0,0.13483973646148997,0.13412936908479187
0.07368272297580945,adjusted_rand_score,0.289634341154021,0.5716725949351892,1.0,0.06549245797595758,0.04721711254156004
0.07368272297580945,v_measure_score,0.73114859570004,0.5684306463343114,1.0,0.32406258946648336,0.32232558621356594
0.07368272297580945,homogeneity_score,0.5728609652203481,0.5798004017665548,1.0,1.0,1.0
0.07368272297580945,fowlkes_mallows_score,0.5831491627317926,0.7733543951300249,1.0,0.22147925653909256,0.20515892956136111
0.08289306334778564,adjusted_mutual_info_score,0.5033659364359865,0.5031239260426997,1.0,0.13634234771227421,0.136336479163979
0.08289306334778564,adjusted_rand_score,0.32533450887069415,0.5716725949351892,1.0,0.05461484569695992,0.04982710579493681
0.08289306334778564,v_measure_score,0.7340172861308478,0.4186316064674043,1.0,0.3239656951265004,0.3274337187162383
0.08289306334778564,homogeneity_score,0.5798004017665548,0.5798004017665548,1.0,1.0,1.0
0.08289306334778564,fowlkes_mallows_score,0.761618339331221,0.6404789227770501,1.0,0.21020101100172758,0.20912463238314233
